Outcome,Dismissal,Innings,HostCountry,InnBalls,BatTeam,TeamWkts,TeamScore,TeamLead,Batter,BatScore,BatBalls,BatAvg,BatSR,BatArm,BowlTeam,Bowler,BowlBalls,BowlRuns,BowlWkts,BowlAvg,BowlSR,BowlType,SpellBalls,SpellRuns,SpellWkts,TossWin,TossElect,BatTeamTotalRuns,BatTeamTotalWkts,BowlTeamTotalRuns,BowlTeamTotalWkts,Commentary,InnsBalls
0,no,1,BAN,123,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, short of a good length on middle, defended into the off side on the back foot",123
0,no,1,BAN,124,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, tossed it up on the off, driven through the line to mid-off",124
0,no,1,BAN,125,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, leans forward and defends it textbook style in front of the bowler",125
0,no,1,BAN,126,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, short of a good length outside off, leaves it alone",126
0,no,1,BAN,127,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, coming round the wicket, angling it in and getting it to move in further, wide enough for him to leave it be",127
0,no,1,BAN,128,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, getting it to go the other way this time, Mushfiqur is handling these well, leaving it alone",128
0,no,1,BAN,129,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, bowls it on a good length on the off, defended towards gully",129
0,no,1,BAN,130,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, short of a good length on middle, gets on the back foot and defends it to cover",130
0,no,1,BAN,131,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mushfiqur Rahim, no run, shortish outside off and holds its line, leaves it alone to the keeper",131
0,no,1,BAN,132,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, flighted on middle, swept straight to square leg",132
0,no,1,BAN,133,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, held back the length this time, punched off the back foot to extra cover",133
0,no,1,BAN,134,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, short of a length outside off, chops it off the back foot towards cover",134
0,no,1,BAN,135,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, held its line and was quicker through the air, shortish and he defends it off the back foot",135
0,no,1,BAN,136,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, flighted on middle and leg, pushed it down towards mid-on",136
0,no,1,BAN,137,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, turning away from a good length outside off, tries to defend from the crease but is surprised by the sharp turn, is beaten",137
0,no,1,BAN,138,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, short of a good length outside off, shoulders arms to allow it to the keeper",138
0,no,1,BAN,139,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, lands short outside off and holds its line, leaves it be",139
0,no,1,BAN,140,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, fullish outside off, lands on a length and tries to tempt him to play the drive but Mushfiqur wisely ignores it",140
0,no,1,BAN,141,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, bowls it on a good length on the off, defended solidly towards extra cover",141
1,no,1,BAN,142,BAN,5,70,70,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, 1 run, short of a good length on the off, rocks forward and taps it towards cover, wide of the fielder for a single",142
0,no,1,BAN,143,BAN,5,71,71,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, bowls it short on leg stump, shuffles across and then decides it leave it, is struck on the thigh",143
1,no,1,BAN,144,BAN,5,71,71,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, 1 run, short of a good length on middle, turned away wide of short leg for a single",144
0,no,1,BAN,145,BAN,5,72,72,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, tossed up on middle, rocks forward and defends it towards extra cover",145
1,no,1,BAN,146,BAN,5,72,72,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 1 run, short of a good length on the off, punches it just wide of mid-on to steal a single",146
0,no,1,BAN,147,BAN,5,73,73,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, turning in, he rocks back, turns the face and drops it behind short leg",147
0,no,1,BAN,148,BAN,5,73,73,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, on middle and turns further down, leaves it alone, Dhoni collects it well",148
1,no,1,BAN,149,BAN,5,73,73,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, 1 run, short on middle, adjusts well, rocks back and pulls it to deep square leg",149
0,no,1,BAN,150,BAN,5,74,74,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, ",150
0,no,1,BAN,151,BAN,5,74,74,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, back of a length on the off, rocks back and drops it in front of cover",151
4,no,1,BAN,152,BAN,5,74,74,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, FOUR runs, shortish outside off, moving away, was not necessary but plays at it off the back foot, was a little uppish and he managed to get it into the gap between the slips and gully, not entirely deliberate",152
0,no,1,BAN,153,BAN,5,78,78,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, short of a good length outside off, leaves it alone to the keeper",153
4,no,1,BAN,154,BAN,5,78,78,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, FOUR runs, short and wide, rocks back and cuts it away fiercely through point and cover to the boundary",154
0,no,1,BAN,155,BAN,5,82,82,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, short of a good length outside off, leaves it alone",155
0,no,1,BAN,156,BAN,5,82,82,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, ",156
1,no,1,BAN,157,BAN,5,82,82,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 1 run, flighted on the off, driven off the front foot towards mid-off, they managed to steal a single there",157
0,no,1,BAN,158,BAN,5,83,83,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, defended off the front foot towards silly point",158
0,no,1,BAN,159,BAN,5,83,83,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, short of a length, cut away towards point",159
1,no,1,BAN,160,BAN,5,83,83,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, 1 run, dropped it short on the off, gets on the back foot and works it away wide of square leg for a single",160
0,no,1,BAN,161,BAN,5,84,84,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, didn't turn though Shakib thought it would, short of a length just outside off and he allows it through, didn't miss the stumps by much",161
4,no,1,BAN,162,BAN,5,84,84,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, FOUR runs, nice shot first ball, gets up and slashes the short ball past point",162
4,no,1,BAN,163,BAN,5,88,88,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, FOUR runs, four more, rubbish stuff from Ishant, short and wide and Mushfiqur places a better shot, more controlled and down into the ground to the left of point",163
0,no,1,BAN,164,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, change of pace, short of a length, stays low and dies in front of Dhoni after Mushfiqur opts to shoulder arms",164
0,no,1,BAN,165,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, hits a length this time and Mushfiqur defends with soft hands, the ball rolls in front of point and he sets off but gets sent back by his captain, who also started",165
0,no,1,BAN,166,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, nice shape on that one, pitching and leaving as he shoulders arms",166
0,no,1,BAN,167,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, fuller ball, off stump and cutting in, Mushfiqur gets bat and pad together and Ishant gets a bit excited but there were two sounds on that one",167
0,no,1,BAN,168,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, on the pads and flicked nicely wide of short leg",168
0,no,1,BAN,169,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, fuller ball, low full toss, driven to cover",169
0,no,1,BAN,170,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, straighter one, middle and leg, defended back",170
1,no,1,BAN,171,BAN,5,92,92,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 1 run, spins away from middle and off, stabbed to the off side",171
0,no,1,BAN,172,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, spins in, Mushy works it around to the fielder",172
0,no,1,BAN,173,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, good ball, tossed up on a length and he defends",173
0,no,1,BAN,174,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, Shakib goes after that one, bowled it on a length outside off, tried to crash it past mid-off, missed",174
0,no,1,BAN,175,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, short of a good length outside off, holds its line there, leaves it alone to the keeper",175
0,no,1,BAN,176,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, short of a length on middle, moves across and turns it to square leg",176
2,no,1,BAN,177,BAN,5,93,93,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, 2 runs, short of a good length, steps forward and drives it on the up between extra cover and mid-off for a couple of runs",177
4,no,1,BAN,178,BAN,5,95,95,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, FOUR runs, well done, short on middle, gets into position early and pulls it away hard through square leg, there is a fine leg in place but he can't cut it off",178
1,no,1,BAN,179,BAN,5,99,99,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, 1 run, shortish on the off, pushed in front of mid-off to take a single and post Bangladesh's century, quite a struggle it has been",179
1,no,1,BAN,180,BAN,5,100,100,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 1 run, swept away behind square for a single",180
0,no,1,BAN,181,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, round the wicket and pitches it well outside off, doesn't turn and he pads it away",181
0,no,1,BAN,182,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, short of a length on middle, turned wide of short leg",182
0,no,1,BAN,183,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, short of a length outside off, turning in, defends it off the back foot or tries to, gets an inside edge onto the pads",183
0,no,1,BAN,184,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, much fuller, bowled full, defended back to the bowler",184
0,no,1,BAN,185,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mushfiqur Rahim, no run, short of a length on the off, defended towards extra cover",185
0,no,1,BAN,186,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, short of a length outside off, Ishant has dug it in short in this spell after lunch, cut away hard but straight to point",186
4,no,1,BAN,187,BAN,5,101,101,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, FOUR runs, and when it pitches it full he's smashed for four, worth trying though, goodish length and he slams that through the covers",187
1,no,1,BAN,188,BAN,5,105,105,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, 1 run, bowls it on a good length outside off, dabbed wide of mid-off for a single",188
0,no,1,BAN,189,BAN,5,106,106,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, no run, short of a good length outside off, leaves it alone to the keeper",189
W,out,1,BAN,190,BAN,5,106,106,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mushfiqur Rahim, OUT, trapped in front, got it to nip back in, short of a good length, forced him on the back foot, moved in and beat his attempted defence to trap him in line with middle and leg, looked plumb",190
2,no,1,BAN,191,BAN,6,106,106,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, 2 runs, worked away wide of fine leg for a couple to get off the mark",191
0,no,1,BAN,192,BAN,6,108,108,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, ",192
3,no,1,BAN,193,BAN,6,108,108,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 3 runs, drifted on the pads, tickled down really fine for three runs",193
0,no,1,BAN,194,BAN,6,111,111,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, tossed up, lands on a good length, moves back and defends it into the leg side",194
0,no,1,BAN,195,BAN,6,111,111,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, oooh, turned in and he closed the face on it, was airy but landed just short of Vijay at short leg",195
0,no,1,BAN,196,BAN,6,111,111,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, didn't offer a shot there, turning in and he padded it away but there wasn't as much turn to warrant an appeal",196
2,no,1,BAN,197,BAN,6,111,111,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 2 runs, fetches it from outside off to paddle it fine for a couple of runs",197
0,no,1,BAN,198,BAN,6,113,113,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, short of a length outside off, slapped off the back foot to extra cover",198
0,no,1,BAN,199,BAN,6,113,113,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, short of a good length on the off, stands tall and taps it towards point",199
4,no,1,BAN,200,BAN,6,113,113,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, FOUR runs, lovely shot, plenty of confidence in that, lands on a good length and he drives it on the rise wide of Zaheer at mid-off for a boundary",200
0,no,1,BAN,201,BAN,6,117,117,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, banged in short on middle, a bouncer and he ducks under it easily",201
0,no,1,BAN,202,BAN,6,117,117,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, bowls it on a good length on the off at 83.8 mph, defended towards mid-off",202
0,no,1,BAN,203,BAN,6,117,117,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shakib Al Hasan, no run, another attempted drive on the up there but he ends up mistiming this one to mid-off",203
0,no,1,BAN,204,BAN,6,117,117,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, flighted on the off, rocks forward and pushes it back to the bowler",204
1,no,1,BAN,205,BAN,6,117,117,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, lands full, drives it wide of extra cover for a single",205
0,no,1,BAN,206,BAN,6,118,118,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, short of a length on the off, punched off the back foot to cover",206
0,no,1,BAN,207,BAN,6,118,118,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, opts to play that length delivery all the way on the back foot, risky but manages to dab it away",207
2,no,1,BAN,208,BAN,6,118,118,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, 2 runs, flighted outside off, drives it off the front foot wide of extra cover for a couple",208
0,no,1,BAN,209,BAN,6,120,120,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shakib Al Hasan, no run, turned away after a good length outside off, shoulders arms",209
4,no,1,BAN,210,BAN,6,120,120,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, FOUR runs, to be glanced down for four, short on leg stump and he clips it away easily down wide of fine leg",210
0,no,1,BAN,211,BAN,6,124,124,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, lands on a good length outside off, shoulders arms to the keeper",211
3,no,1,BAN,212,BAN,6,124,124,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 3 runs, bowled full on middle, turned away wide of square leg and Shakib calls well to complete the third",212
W,out,1,BAN,213,BAN,6,127,127,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shakib Al Hasan, OUT, gone! A terrible shot, short and wide and moving away further, reaches out to play the cut, has to stretch, gets a thick edge straight to Dhoni",213
0,no,1,BAN,214,BAN,7,127,127,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shahadat Hossain, no run, beaten, leaving the right hander and he pushes at it away from his body, moves away to miss the outside edge",214
1,no,1,BAN,215,BAN,7,127,127,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shahadat Hossain, 1 run, bowled it on a good length on leg stump, clipped away towards deep square leg for a single",215
0,no,1,BAN,216,BAN,7,128,128,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, tossed up, gets a stride out and defends it on the pitch",216
0,no,1,BAN,217,BAN,7,128,128,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, pushed off the back foot towards point",217
0,no,1,BAN,218,BAN,7,128,128,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, turning in from a good length on middle, closes the face and taps it to short leg",218
0,no,1,BAN,219,BAN,7,128,128,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, short of a good length on the off, slower through the air, gets back and defends it back on the crease",219
4,no,1,BAN,220,BAN,7,128,128,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, FOUR runs, flighted on the off, in the slot outside off, swings it uppishly wide of a diving mid-on for a boundary",220
0,no,1,BAN,221,BAN,7,132,132,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, bowling it on middle, reaches forward and knocks it down into the off side",221
0,no,1,BAN,222,BAN,7,132,132,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a good length on the off, gets back and defends it towards extra cover",222
0,no,1,BAN,223,BAN,7,132,132,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a length outside off, chops it down towards point",223
4,no,1,BAN,224,BAN,7,132,132,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, FOUR runs, short on middle and he latches onto it, pulling it away powerfully through square leg for a boundary",224
0,no,1,BAN,225,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, What's he trying to do? He's giving the bowler the charge and trying ti dispatch him into the stands over long-off, I wonder what Jamie Siddons is thinking, misses",225
0,no,1,BAN,226,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a good length on the off, defended towards point",226
0,no,1,BAN,227,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, banged in short on leg stump, bouncer, or an attempted one, lets it go",227
0,no,1,BAN,228,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, turning in from a good length outside off, defended with a reach into the off side",228
0,no,1,BAN,229,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, short on the off, steps back and drops it in front of cover",229
1,no,1,BAN,230,BAN,7,136,136,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, 1 run, quicker through the air, bowled full on middle, dug out towards point and races down for a single",230
0,no,1,BAN,231,BAN,7,137,137,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, gets forward and dabs it into the off side with an open face",231
1,no,1,BAN,232,BAN,7,137,137,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, flighted on the off, pushes it just wide of mid-off for a single",232
0,no,1,BAN,233,BAN,7,138,138,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, turning in from a good length on the off, really slow through the air, surprised the batsman there who failed to pick the turn or the slowness, zipped through the gate to the keeper",233
0,no,1,BAN,234,BAN,7,138,138,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, ",234
0,no,1,BAN,235,BAN,7,138,138,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a length, punched from the crease towards deep cover, refuses the single after having a look at Shahadat in the previous over",235
2,no,1,BAN,236,BAN,7,138,138,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 2 runs, eased off the front foot wide of point for a couple into the deep",236
0,no,1,BAN,237,BAN,7,140,140,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of middle, gets front and across and turns it to midwicket",237
1,no,1,BAN,238,BAN,7,140,140,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 1 run, turned away through square leg from the crease for a couple of runs",238
0,no,1,BAN,239,BAN,7,141,141,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shahadat Hossain, no run, edged and dropped though it wouldn't be fair to call it that, short of a length, tries to force it off the back foot, it leaves him to produce a thick edge, Dravid at slip is made to stretch to his right as it was dying on him and he failed to get his hands underneath it in time",239
2,no,1,BAN,240,BAN,7,141,141,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 2 runs, shortish on the off, punched off the back foot wide of extra cover for a couple wide of mid-off",240
0,no,1,BAN,241,BAN,7,143,143,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, kept really low after it turned in, he was committed on the front foot, did well to keep it down",241
0,no,1,BAN,242,BAN,7,143,143,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, tossed up, stepped forward and defended it to cover",242
0,no,1,BAN,243,BAN,7,143,143,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, turning in sharply and that was too close to cut which is what Mahmudullah thought of doing, got outside the line and just dabbed it",243
0,no,1,BAN,244,BAN,7,143,143,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, flighted on middle and leg, swept it straight to leg slip",244
1,no,1,BAN,245,BAN,7,143,143,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, comes down the track and drives it towards long-on for a single",245
0,no,1,BAN,246,BAN,7,144,144,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, hurls it short down the leg side, leaves it alone",246
0,no,1,BAN,247,BAN,7,144,144,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, ",247
2,no,1,BAN,248,BAN,7,144,144,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 2 runs, Mahmudullah leans forward and drives that on the up, no movement there, eased it past mid-off",248
4,no,1,BAN,249,BAN,7,146,146,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, FOUR runs, short outside off, waited for it and upper cut it over the slips for a boundary to bring up the 150",249
1,no,1,BAN,250,BAN,7,150,150,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 1 run, short of a length on middle, worked away towards deep square leg for a single",250
